vz,cm,er,ee,ex
72.03097154683546,0.7501826602643705,4.425753684993047,6.979023016325601,0.0
30.777209994760923,2.541369491497732,30.092605093453987,9.570185294088008,0.0
76.44999515934924,1.6933310661975407,18.50240883314814,8.19606820839172,0.0
72.06749513459768,2.836334699733616,32.21219808151793,9.8728935847571,0.0
86.27145070322575,1.4309239389856732,14.188612679050356,7.780284289500252,0.0
14.80776423454584,0.6329633772688336,3.193932647525399,6.889499535136581,0.0
40.981733153677084,3.0337709753291415,32.87866718808557,9.972071944434468,0.0
64.96444456263856,1.0577042608901335,8.39407322840954,7.28393490751212,0.0
45.05538176373778,2.5778189890881347,30.422925871896766,9.61613299017958,0.0
54.698583646299284,2.4652402618944533,29.34493579069111,9.467788704394222,0.0
19.49532299724941,2.8313406402128156,32.18725626604159,9.869220234019544,0.0
59.44768248853285,0.4515060768215531,1.6521665179575566,6.7806357007793165,0.0
46.6788025213715,2.869040282896083,32.365817637271604,9.89557860613844,0.0
43.16692774092037,1.7410351492377618,19.280430037978032,8.275833838305784,0.0
63.52405736006696,2.1740727702715015,25.841115684198215,9.01572657262243,0.0
81.54052055969238,2.4317463330619273,28.992124585194087,9.420226790230691,0.0
40.19766043632564,2.443455571205805,29.117080180376714,9.437017105360248,0.0
59.38133098576065,2.8182011945116465,32.11976524302786,9.85929406397485,0.0
31.49686604348867,0.6893820568062736,3.765031190273331,6.930717253548731,0.0
39.92310977469696,2.472436372652405,29.418867601733073,9.477816263401298,0.0
74.57066847357517,2.2138127897251687,26.373134872978433,9.081567491398804,0.0
62.826671994820614,0.8971159117401042,6.201389163499432,7.112240716146092,0.0
51.04203070903015,2.4407313658347594,29.088162660573055,9.43312613014502,0.0
58.10325698410506,1.6069420889206585,17.083018088905714,8.267141288166997,0.0
62.97717998436892,1.1040697491686948,9.068533598309953,7.338426876735743,0.0
73.29202531325105,2.559536796228612,30.259532052282573,9.593349859125034,0.0
18.608093173296204,2.428703799633124,28.959374748447775,9.415836063326847,0.0
55.28246161318216,1.6653192854250523,18.043305065979983,8.170491971874876,0.0
27.345975681882194,2.9606214399831945,32.70516376750526,9.946061269972413,0.0
59.19914744391571,1.9351286563626242,22.3620173676442,8.607634381618466,0.0
95.03547849393466,1.642617139892332,17.670312001124106,8.208032337995009,0.0
77.78103805849219,0.3353201289756151,0.9182546869141462,6.730013933469654,0.0
35.46412713638837,0.14517110150002646,0.17342613364807183,6.679406166735226,0.0
