vz,cm,er,ee,ex
50.0,1.5379948197042985,15.946497043238962,8.381527908665245,0.0
50.0,1.3293414162781563,12.544857534689635,7.632740768586724,0.0
50.0,0.9094894208557616,6.361608365149691,7.124511806673744,0.0
50.0,0.6105077730575097,2.978297796962914,6.874063803290669,0.0
50.0,2.0524022638190105,24.124128799979566,8.809601411514135,0.0
50.0,0.33346793107820794,0.9082323558400406,6.729327871357117,0.0
50.0,0.20737200951029897,0.35323231464682947,6.6915533743864,0.0
50.0,1.2259954135982831,10.914376299415489,7.491815003433298,0.0
50.0,2.9213016093957576,32.57597894154795,9.926782550565255,0.0
50.0,2.8401060600180297,32.23077349301618,9.875631088972943,0.0
50.0,0.6286813414475848,3.152292866298556,6.886513447473493,0.0
50.0,0.27147807698964055,0.6038340967195559,6.70855722454492,0.0
50.0,1.5351174745571559,15.89908548558801,8.386299705785039,0.0
50.0,2.7764985377947147,31.887741479464594,9.82532120601691,0.0
50.0,0.8175527445352402,5.209817324343583,7.037227247823415,0.0
50.0,1.7697934593795073,19.74650074648954,8.324365116693912,0.0
50.0,1.6541140270668593,17.859292519964686,8.189012150930745,0.0
50.0,1.9366940074810903,22.386124419305318,8.610334948861048,0.0
50.0,0.9637436464145892,7.082092027373713,7.180220641703362,0.0
50.0,0.08316569083701686,0.05698428660829412,6.671563178183176,0.0
50.0,1.2034640443531843,10.566205314234951,7.46239350371124,0.0
50.0,2.401529451764824,28.661785300725477,9.376125425440275,0.0
50.0,0.2525896528361546,0.5231640311127914,6.703074169537887,0.0
50.0,2.612575965510384,30.720671372803746,9.65792918303613,0.0
50.0,0.9640580434530122,7.08634989451774,7.180552455770963,0.0
50.0,1.6976840898921899,18.573620585589527,8.203305117892155,0.0
50.0,1.6991278476425264,18.597230565790404,8.205707308967922,0.0
50.0,0.6458739870068309,3.32095143875101,6.8986243736698,0.0
50.0,1.09790402204991,8.977892053630566,7.33105625946352,0.0
50.0,0.11547694565628461,0.10980572022993194,6.67511870386155,0.0
50.0,0.0865607049419998,0.061728742418236164,6.6718823829952045,0.0
50.0,0.547423648973747,2.409303051100624,6.83366370176205,0.0
50.0,1.9001823274940506,21.820191249820436,8.547380666124903,0.0
50.0,2.4730617101986523,29.425260660333667,9.478684368029311,0.0
50.0,1.6575239122042653,17.91530889026925,8.183374311388887,0.0
50.0,1.506719763283018,15.43148457207996,8.433362000356643,0.0
50.0,0.2235017888230506,0.41008174922480206,6.695403162862891,0.0
50.0,2.3025944977771178,27.504096056029127,9.224776857644889,0.0
50.0,2.7191451336306764,31.52499068431627,9.772673969520163,0.0
50.0,1.5408809272208002,15.994057479796277,8.376741127436695,0.0
50.0,2.637374467341053,30.92261826902524,9.686484990713078,0.0
50.0,2.096202749051191,24.756604582825027,8.884424651171685,0.0
50.0,0.10779457306385694,0.09569522585695267,6.6741685248552125,0.0
50.0,0.41291819953659453,1.3856886337616512,6.762167501730822,0.0
50.0,0.1820814624550679,0.27255133404806364,6.686097330588706,0.0
50.0,1.8699742536248745,21.34655757340749,8.495397067401042,0.0
50.0,2.225768836961564,26.530179286522735,9.101187011688603,0.0
50.0,0.1164377190423724,0.11163842499856294,6.675242135236249,0.0
50.0,1.284707328177257,11.834477107505926,7.5706946995600015,0.0
50.0,0.7763556046771625,4.724048591433727,7.001052831943643,0.0
50.0,1.4124000834403005,13.88660037949025,7.752749428834354,0.0
50.0,2.14055888971088,25.380933577565408,8.95954119942781,0.0
50.0,2.331686559509444,27.85622875744512,9.27029271362485,0.0
50.0,1.849103389248562,21.016706237054663,8.45956622129664,0.0
50.0,1.4859560876633469,15.090104246344087,8.467720661742131,0.0
50.0,2.4141687183096887,28.801331130176578,9.39470477243508,0.0
50.0,2.615915604210709,30.7483805464035,9.661837361182537,0.0
50.0,2.896285273184913,32.480828453283806,9.912630626411778,0.0
50.0,2.863579415561976,32.34134458670128,9.891957688972376,0.0
50.0,1.3134430840459417,12.290851190043611,7.610438870936406,0.0
50.0,1.1337070719976146,9.508102633607018,7.374382162282916,0.0
50.0,0.8689005429974341,5.841969073040364,7.084866134914577,0.0
50.0,1.2064409519259898,10.612038119611306,7.4662532996593844,0.0
50.0,0.0980475944771197,0.07918501239347926,6.673057095823669,0.0
50.0,2.5012641313449064,29.708287268298644,9.51727616835537,0.0
50.0,0.6107639432490521,2.98071952089165,6.874236772865386,0.0
50.0,1.6845034705861377,18.35788108588191,8.181419730151179,0.0
50.0,2.9075311282170473,32.52484448015568,9.919172199988406,0.0
50.0,2.467941682117021,29.372768060849538,9.471561174405473,0.0
50.0,0.016586406341347306,0.0022678362541383636,6.667884086597451,0.0
50.0,2.9763004214003503,32.74969505861554,9.952724202661631,0.0
50.0,1.2391133580525489,11.118398645496331,7.509163561544675,0.0
50.0,1.6719439189132717,18.152004255171057,8.160643459625792,0.0
50.0,0.5219827338554599,2.1955633104514205,6.818610053157597,0.0
50.0,1.8639237705108476,21.251144882973364,8.485001485933191,0.0
50.0,2.3117004781049446,27.615332197947204,9.239106613953645,0.0
50.0,2.2642936438637196,27.026330953830247,9.163731912467934,0.0
50.0,0.7680841561458082,4.628897662924812,6.994010609947273,0.0
50.0,2.6868056578337556,31.298562176054993,9.740096689346094,0.0
50.0,0.7171843594380127,4.061469075081535,6.952307016253626,0.0
50.0,1.0250923023882215,7.930016105180516,7.246909709567288,0.0
50.0,0.09909625949859924,0.08088651855974516,6.673171620138268,0.0
50.0,1.7501007284455472,19.427618674483067,8.291099132956882,0.0
50.0,7.658401299750217e-05,4.834964511868066e-08,6.667731689873662,0.0
50.0,0.5742388858015255,2.6444491336108253,6.850301969386699,0.0
50.0,1.0447009433260301,8.207980940662326,7.269042028887318,0.0
50.0,2.0895057855930834,24.660898298438084,8.873020884909046,0.0
50.0,0.4070615064644646,1.3471996710474734,6.759508342898429,0.0
50.0,2.24237982508902,26.745979423977392,9.128285559127423,0.0
50.0,0.3751315146029892,1.146529425224126,6.745678070265489,0.0
50.0,0.360926034097826,1.0622672627757654,6.739887545797578,0.0
50.0,2.5379444868114653,30.06063029829442,9.565760891095099,0.0
50.0,1.0209968632202413,7.872372487284942,7.242336829203437,0.0
50.0,0.6382590905186206,3.245766767390109,6.893220303222586,0.0
50.0,1.4535355163796249,14.558329673045868,7.8142593107940215,0.0
50.0,1.0388157325410876,8.124215156329333,7.262358150472679,0.0
50.0,1.909868077341152,21.971044875954966,8.564071426416241,0.0
50.0,1.535381367584658,15.903433595538807,8.385862084673871,0.0
50.0,1.466711360198094,14.774231923118183,7.8342371604706145,0.0
50.0,1.7821591668927437,19.94609899766889,8.345323513987127,0.0
50.0,0.38944007230733035,1.2345323695000283,6.75173629422381,0.0
50.0,1.6648334257229955,18.035330172486745,8.171294615273089,0.0
50.0,1.6167054610365434,17.243852712000038,8.250953880934208,0.0
50.0,0.862265028149427,5.758663229000807,7.078551350275685,0.0
50.0,2.569579488131658,30.349860128823103,9.60593156628872,0.0
50.0,0.16446808014544598,0.22248519196547026,6.682716083788512,0.0
50.0,2.6327172313683525,30.885365341628113,9.681204636517744,0.0
50.0,0.31569767009866745,0.8147977189331453,6.722938681694039,0.0
50.0,2.460367356006257,29.294493930767665,9.460959315203311,0.0
50.0,1.2824412396968747,11.798646178915181,7.567591865592187,0.0
50.0,2.136133337651064,25.319408044824794,8.952082342769787,0.0
50.0,1.5093224938697434,15.47431178942596,8.429051600055487,0.0
50.0,2.4021619043708333,28.668814405558408,9.377059533547094,0.0
50.0,1.3743787733723227,13.269611284567832,7.697099148586226,0.0
50.0,1.8819358020516,21.5346575970911,8.515966082387568,0.0
50.0,2.377012376024437,28.38557558270386,9.33956627373136,0.0
50.0,1.6275755927991096,17.422833746387088,8.232940104827678,0.0
50.0,1.7613750246258866,19.610329502568344,8.310127043286268,0.0
50.0,1.0797448039985715,8.712607212514406,7.30956915945195,0.0
50.0,2.7075968404932236,31.44592720154765,9.761274020867305,0.0
50.0,1.5778630657349169,16.603715055081224,8.315381357669365,0.0
50.0,1.959576379481777,22.73684184477225,8.649816236729546,0.0
50.0,1.136984423437269,9.55709449438474,7.378411368348064,0.0
50.0,0.9243230053073455,6.555723067515593,7.139435780249709,0.0
50.0,0.8847504342840437,6.042847198803675,7.100139622799491,0.0
50.0,2.931690763070773,32.61253879778885,9.932230923606827,0.0
50.0,2.523202191700214,29.92118782998862,9.54651374141358,0.0
50.0,1.1224572285922192,9.340506601470862,7.360631883282221,0.0
50.0,1.2190726744008547,10.807091837900801,7.48272444292607,0.0
50.0,0.4919826922395586,1.9554152091748767,6.801775393627624,0.0
50.0,2.670807235677951,31.180805496192328,9.72324020993262,0.0
50.0,0.19706752245754028,0.3191105771724568,6.6892448088229015,0.0
50.0,1.452908861682293,14.548069218003093,7.813312427028985,0.0
50.0,0.9703710181153831,7.172042361819974,7.187236964728514,0.0
50.0,1.94358308709969,22.492046500413235,8.622220866972341,0.0
50.0,0.3367032068981133,0.9257734220552929,6.730528707903799,0.0
50.0,0.20830267184900217,0.35639846528754376,6.691767666611221,0.0
50.0,0.4466142190217409,1.6171535211135324,6.778203377305067,0.0
50.0,1.280414022668468,11.766612634837475,7.564820024485818,0.0
50.0,1.7085867838413136,18.751802870197906,8.221469049314408,0.0
50.0,1.996395669350247,23.294223799599138,8.713312786709063,0.0
50.0,1.405235291655038,13.770019509768177,7.742172662004537,0.0
50.0,2.0596064982707514,24.229196698143685,8.821943754967094,0.0
50.0,0.5501917407153972,2.4331110871215746,6.835344612406883,0.0
50.0,2.635690358945093,30.909183292893708,9.684580008436116,0.0
50.0,1.6275678062437975,17.42270557470633,8.23295300483138,0.0
50.0,2.921403713400749,32.576346705666346,9.926837327257948,0.0
50.0,0.01758343657017639,0.002548668653629124,6.667902959189916,0.0
50.0,2.568251657411506,30.337997088352207,9.604277293104435,0.0
50.0,2.492640675458697,29.622852008623592,9.505593660010337,0.0
50.0,1.3569323389318757,12.988003116237142,7.671963742302649,0.0
50.0,0.7994789360993309,4.994297567968312,7.021131808754804,0.0
50.0,0.4932958302643928,1.9656546285911913,6.802491491965221,0.0
50.0,0.21021156557442788,0.36293631315632896,6.692210206352728,0.0
50.0,2.073845285648065,24.435670729183393,8.846299330173066,0.0
50.0,0.7195797662156354,4.087462446057362,6.954206546320015,0.0
50.0,1.4499953161361734,14.500374696704517,7.808913959789693,0.0
50.0,1.75463706074177,19.501180552078807,8.298749541191608,0.0
50.0,1.6330418137559415,17.51279679350685,8.223885658393344,0.0
50.0,0.8568510093206564,5.6910424853530515,7.0734338053697785,0.0
50.0,2.5583646131559696,30.248898258331362,9.59187085670094,0.0
50.0,1.7677163744010627,19.712924233931606,8.320849824501646,0.0
50.0,0.4689361408402104,1.7798005533977084,6.789517129610235,0.0
50.0,1.0606087834425562,8.43582834015502,7.2872849359709955,0.0
50.0,2.5937754461283915,30.561729070716616,9.635572463610762,0.0
50.0,1.957731437610904,22.708683313315923,8.646632985269669,0.0
50.0,2.05330241080107,24.137278491513502,8.811144216995862,0.0
50.0,1.9250897781463452,22.207074858564344,8.59031746168317,0.0
50.0,1.2723378660129931,11.6391892466683,7.553814237865258,0.0
50.0,1.5873863163493636,16.76071526567523,8.299579869807895,0.0
50.0,2.7642037633232186,31.814205581240248,9.814602905470434,0.0
50.0,1.8110159031692274,20.40977358366821,8.39442043146312,0.0
50.0,2.719168058369983,31.52514564371112,9.772696338839289,0.0
50.0,1.4010752215676898,13.702393155536955,7.736050495139869,0.0
50.0,2.6865214486423,31.296503235267675,9.739801456775314,0.0
50.0,0.5856509614886027,2.747552381987278,6.85762283946199,0.0
50.0,0.9195825983921299,6.493449692805076,7.134641256514175,0.0
50.0,2.717169348958545,31.511605717062427,9.770742155493519,0.0
50.0,1.2362292349541955,11.073461651053641,7.505335554408318,0.0
50.0,0.7635516432158392,4.577101402409501,6.990183065152848,0.0
50.0,0.6946224297018606,3.8201606781685884,6.934722214150909,0.0
50.0,0.5286600746926549,2.2507727082971347,6.822492083668468,0.0
50.0,2.674951259565842,31.21166979403535,9.727652687512538,0.0
50.0,2.892744556297963,32.46655122668129,9.910510626481935,0.0
50.0,1.0526941462315,8.322209004349437,7.278176420197964,0.0
50.0,0.7679649605040955,4.627532405559506,6.993909668884552,0.0
50.0,0.6220345867156902,3.088142466681651,6.88191813225963,0.0
50.0,2.7027315946253867,31.412020216031213,9.756393209542276,0.0
50.0,1.779267739785402,19.899473938719442,8.340418305816668,0.0
50.0,0.43466155799807715,1.5331021294965204,6.772371514249297,0.0
50.0,2.077313829419453,24.48572494687534,8.852223967097512,0.0
50.0,2.123309376344394,25.14015241301903,8.93042147393745,0.0
50.0,3.018848726783424,32.85036764573795,9.96782015206715,0.0
50.0,1.7854911372061077,19.999792050595964,8.350979466184219,0.0
50.0,0.4283740737318869,1.4897451366238441,6.769367133054551,0.0
50.0,1.7312833938615806,19.121844715002435,8.259449349850069,0.0
50.0,2.299802006231283,27.469800296626424,9.220367741135062,0.0
50.0,2.518903337825612,29.879975226393373,9.540840013484278,0.0
50.0,2.9722481069267124,32.73856838646955,9.951058553303087,0.0
50.0,1.7838950441147343,19.974076629541372,8.348269682867205,0.0
50.0,0.9651348407985645,7.100939958873128,7.181689686906894,0.0
50.0,1.5431634958016245,16.031675070203963,8.372955056730424,0.0
50.0,1.5126456855771706,15.52900393126649,8.423547039188033,0.0
50.0,2.886806152467456,32.44215615803444,9.906890343897299,0.0
50.0,1.3475082785599715,12.836324097620658,7.658493282302948,0.0
50.0,2.412406219205317,28.78198950534501,9.392125204293881,0.0
50.0,1.8045495817706696,20.306142000101925,8.383397174472307,0.0
50.0,0.8515022855814052,5.624548015586651,7.0684087076310735,0.0
50.0,1.2448870013575768,11.208490535075176,7.516849911926146,0.0
50.0,0.8245650474641667,5.2944307885828445,7.043566539180382,0.0
50.0,0.4359178030385342,1.5418358091612452,6.772977028926885,0.0
50.0,0.7442271636797406,4.359025090227496,6.9741139072113105,0.0
50.0,1.303152039406153,12.12699348472506,7.596121097386093,0.0
50.0,2.172433263772931,25.81884370181756,9.012991079754942,0.0
50.0,1.5622641827967152,16.346535746894403,8.341265499487728,0.0
50.0,1.4582347543476077,14.635295938066898,7.821369449457342,0.0
50.0,2.25735821946264,26.938144569364724,9.152552391999896,0.0
50.0,0.9413591148538374,6.7813537689391765,7.156861540690602,0.0
50.0,1.9438782674968151,22.496578674083413,8.622730171482564,0.0
50.0,0.1059888321554332,0.09251894371862186,6.673954676195362,0.0
50.0,0.42746666732631816,1.483536794980836,6.768937150141912,0.0
50.0,0.9865293942407423,7.393059578599022,7.204535171116567,0.0
50.0,2.7569067402477074,31.769465279731634,9.808093171193953,0.0
50.0,1.7133362563613004,18.829340377874534,8.229398377425284,0.0
50.0,0.1191546221529456,0.11690280699760443,6.675596713043889,0.0
50.0,1.4120573059041617,13.881019836263418,7.7522424771018095,0.0
50.0,2.207587865139483,26.29080874392021,9.071316264221684,0.0
50.0,2.8337772392757414,32.19947432108995,9.871019328451201,0.0
50.0,2.926898679162583,32.595891276188176,9.929749266828551,0.0
50.0,2.103572477690261,24.861496553526866,8.896956641950181,0.0
50.0,1.6880209084129412,18.415487614845834,8.18725210709492,0.0
50.0,0.8291161361766561,5.349640959120922,7.0477090792509065,0.0
50.0,2.6132480145022026,30.726260170274834,9.658717187862333,0.0
50.0,2.6804632747645485,31.252330823354814,9.733471860148919,0.0
50.0,2.710444601011245,31.465609649703225,9.764109492460241,0.0
50.0,1.8494988531093997,21.02297509581219,8.460244372483462,0.0
50.0,2.633690798832416,30.893178689437015,9.682311649346644,0.0
50.0,0.4858011434494928,1.9075504320299015,6.798429947861168,0.0
50.0,0.8809744869431729,5.994751673255801,7.0964767537936275,0.0
50.0,2.116088876973378,25.0385949120813,8.918195935081124,0.0
50.0,2.4834820913334408,29.531045594220465,9.49307187971008,0.0
50.0,2.2993032203853256,27.463665476080532,9.21957948336956,0.0
50.0,1.0509530195380727,8.297282479140094,7.276181181479741,0.0
50.0,2.8010421127711456,32.027565542369295,9.845766117218144,0.0
50.0,1.2981291923508158,12.04718452897552,7.589166937793818,0.0
50.0,2.457331039686755,29.262909659228384,9.456688093212694,0.0
50.0,2.225573228373875,26.527621429954287,9.10086678020867,0.0
50.0,0.6821091529425477,3.689098410042231,6.9252085756335475,0.0
50.0,1.5700030245319736,16.474125913603196,8.328424023269983,0.0
50.0,1.6752970633557833,18.20699621398954,8.166182693819415,0.0
50.0,0.5534859998667082,2.461584949640366,6.83735602901872,0.0
50.0,2.6004946871168753,30.61910870674117,9.64363149703052,0.0
50.0,2.05952266155786,24.227976308123893,8.821800197036815,0.0
50.0,2.177230918159149,25.883946833184147,9.020991856447706,0.0
50.0,0.5971643133705169,2.8533838377207172,6.865153718481462,0.0
50.0,2.877631174145756,32.40335930430987,9.901138249202734,0.0
50.0,2.8193657752420993,32.125856310951974,9.860189081511681,0.0
50.0,0.5532775604496942,2.4597787938095554,6.83722840555139,0.0
50.0,0.3150892013961044,0.811685903648986,6.722726100218939,0.0
50.0,0.7084678730040749,3.967486386325657,6.945447648470475,0.0
50.0,2.7360049983233314,31.63681493429424,9.788843142708137,0.0
50.0,2.190941803998199,26.06880319468244,9.043787195971724,0.0
50.0,1.2906519169860355,11.928584806756318,7.57885622984554,0.0
50.0,0.7927963591713175,4.915558627036894,7.015269777749346,0.0
50.0,1.8398288936104144,20.869486731582313,8.443671540197355,0.0
50.0,2.237719446821995,26.685717665330042,9.12070211781146,0.0
50.0,0.03494313667841199,0.010064602611608499,6.6684080871805165,0.0
50.0,2.850485611287661,32.28073981448705,9.883002288567337,0.0
50.0,1.0028519177368285,7.618732503341548,7.222283890288281,0.0
50.0,0.6370340926503225,3.233743494475508,6.892356888081955,0.0
50.0,1.498697040144634,15.299519129388923,8.446643831845448,0.0
50.0,0.6088674223978358,2.9628116398001287,6.872957923439265,0.0
50.0,2.7154002017505863,31.499570844389563,9.769005848713025,0.0
50.0,0.3582702194613017,1.0468587192254553,6.738829740436866,0.0
50.0,0.33741089426293475,0.9296320894421316,6.730792924317877,0.0
50.0,0.3767494382169429,1.1563230975924828,6.746351740256911,0.0
50.0,0.4330538863356258,1.5219596860522637,6.771599154747116,0.0
50.0,1.6059945267049376,17.067405375535074,8.268712649758658,0.0
50.0,2.0622304528474937,24.267365399680855,8.826436006715966,0.0
50.0,2.5186136668064045,29.8771892754844,9.540456715727574,0.0
50.0,2.0363864738636708,23.889139500365335,8.782121784065566,0.0
50.0,1.0966278427709446,8.959166654697265,7.329535427895358,0.0
50.0,1.1498296264526384,9.749825128558436,7.3943048118942265,0.0
50.0,1.8482760185717064,21.00358853880266,8.45814752960266,0.0
50.0,2.989997805099087,32.7853268102193,9.958061986792558,0.0
50.0,2.5126526194267584,29.819608960153072,9.532541569340713,0.0
50.0,1.925415781343403,22.21211561216368,8.590879737443188,0.0
50.0,0.9243709720653769,6.556354336053124,7.139484415586201,0.0
50.0,2.291932801045753,27.372695448600332,9.207906620483744,0.0
50.0,2.152008474873833,25.539298386016394,8.978797358277184,0.0
50.0,1.8921671462867022,21.6949774722161,8.53357608388907,0.0
50.0,0.4729303599069593,1.8096794657028248,6.791599618947287,0.0
50.0,1.7275417130510338,19.060929296278015,8.253173011952137,0.0
50.0,0.09712046876259493,0.07769573731668059,6.672956859502584,0.0
50.0,0.7523545098411263,4.4501948341189355,6.980822839780405,0.0
50.0,2.486663344694778,29.563059154410706,9.497434567081685,0.0
50.0,2.5745971209163616,30.394467556634975,9.612157071023136,0.0
50.0,0.9629863903811637,7.071840354699094,7.179421858299332,0.0
50.0,1.2582628525178592,11.417878193069043,7.534775123587243,0.0
50.0,1.7423118450437147,19.301172622309593,8.277981699085592,0.0
50.0,2.050871071444542,24.10174634606814,8.806976601708463,0.0
50.0,2.12029427995811,25.09779914516411,8.925318895821421,0.0
50.0,1.878101511029291,21.474439228354385,8.509370284015674,0.0
50.0,2.3499003799651157,28.071811356575928,9.298380758882354,0.0
50.0,1.990638169394206,23.20765450105279,8.703389793902492,0.0
50.0,1.9891580581765058,23.18536355861334,8.700838355990792,0.0
50.0,2.460212223083234,29.292883071830023,9.460741381250592,0.0
50.0,0.6929831378872824,3.802877629456975,6.933466164339284,0.0
50.0,2.0369839566889776,23.897940447359073,8.783147875576029,0.0
50.0,2.2725233557099553,27.130316658503315,9.176949475625953,0.0
50.0,0.0015768021478220462,2.0496106288354574e-05,6.667733063944202,0.0
50.0,0.06681284476531442,0.03678539417109763,6.670204547711582,0.0
50.0,1.0506636080959364,8.293141577018325,7.275849829754667,0.0
50.0,0.5331135683922376,2.2879479666593414,6.825108540883424,0.0
50.0,1.7918613021692082,20.10233505682667,8.361802534699045,0.0
50.0,1.620201682208621,17.30143015145528,8.245158925582043,0.0
50.0,0.6811151089894869,3.678772586372256,6.924460146780564,0.0
50.0,0.7335021631370997,4.239942837612678,6.965370366615987,0.0
50.0,0.35485950728246307,1.027230154651208,6.737482709011506,0.0
50.0,3.015829117891206,32.84419759227341,9.966893629539735,0.0
50.0,0.8848976722910674,6.044725640380536,7.1002827582682455,0.0
50.0,0.4020797381524139,1.3148692186229118,6.757276284228876,0.0
50.0,0.20523446256783207,0.3460132054505147,6.691064820093608,0.0
50.0,0.6515121909854555,3.377111656434231,6.9026665496246835,0.0
50.0,2.799742672008509,32.02039662915437,9.844715817954,0.0
50.0,2.9191907797486047,32.56833846238224,9.925644674748419,0.0
